ASSET_ID,RELEASE_YEAR,MPAA_RATING,GENRE,IMDB_RATING,IMDB_RANKING,IMDB_VOTES,Oscar-Nomination,Oscar-Wins,Other - Nominations,Other - Wins,TOMATO_METER,TOMATO_RATING,TOMATO_REVIEWS,TOMATO_FRESH,TOMATO_ROTTEN,TOMATO_USER_METER,TOMATO_USER_RATINGS,TOMATO_USER_REVIEWS,TOMATO_IMAGE,BOX_OFFICE_EARNINGS
172553,1997,R,"Action, Comedy, Crime",5.7,N/A,"2,264",0,0,0,0,13,4.1,8,1,7,40,3,4354,rotten,NULL
182933,2007,N/A,"Mystery, Thriller",6.7,N/A,"11,592",0,0,1,4,70,6.2,27,19,8,53,3.3,2023,fresh,NULL
174991,2000,PG,"Adventure, Drama, Sci-Fi",5.5,34,"57,032",0,0,1,0,N/A,N/A,N/A,N/A,N/A,20,2.4,56,N/A,NULL
172613,1982,N/A,"Action, Drama",7.3,N/A,682,0,0,1,0,N/A,N/A,N/A,N/A,N/A,73,3.7,630,N/A,NULL
200223,1983,PG,Comedy,6.8,N/A,"11,857",0,0,1,1,71,6.5,21,15,6,81,3.4,32076,fresh,NULL
181404,2008,N/A,Drama,6.1,48,"1,060",0,0,1,0,30,4.6,23,7,16,43,3.1,2346,rotten,NULL
174745,1965,APPROVED,Comedy,6.2,N/A,"7,412",1,0,3,0,31,5.4,13,4,9,57,3.3,5656,rotten,NULL
172100,1986,PG,"Comedy, Western",6.4,N/A,"48,772",0,0,0,0,44,5,34,15,19,67,3.1,180674,rotten,NULL
174213,1935,APPROVED,"Family, Musical, Romance",6.9,N/A,"1,074",0,0,1,0,N/A,N/A,N/A,N/A,N/A,73,3.7,2592,N/A,NULL
196187,2005,N/A,"Drama, Horror, Mystery",6.3,N/A,530,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,3.1,1421,N/A,NULL
173519,1988,R,"Comedy, Romance, Sport",7.1,73,"34,145",1,0,3,8,97,7.9,62,60,2,83,3.4,50409,certified,NULL
181615,2004,PG-13,"Drama, History, War",6.9,N/A,"1,874",0,0,5,1,N/A,N/A,N/A,N/A,N/A,65,3.6,800,N/A,NULL
190240,2009,N/A,Drama,6.9,51,"7,994",0,0,2,0,48,5.2,40,19,21,63,3.4,6961,rotten,NULL
173293,1996,PG-13,"Action, Adventure, Sci-Fi",6.9,59,386702,1,1,32,30,60,6.3,57,34,23,75,3.5,974470,fresh,NULL
185380,1986,PG,"Drama, Sport",7.6,76,"32,089",2,0,3,3,88,7.5,43,38,5,88,3.7,50243,certified,NULL
173060,1981,UNRATED,Drama,7.8,N/A,"6,733",1,1,4,12,71,6.9,17,12,5,85,3.9,2846,fresh,NULL
200225,1992,R,Horror,5.4,N/A,"18,285",0,0,6,1,17,3.7,12,2,10,37,2.9,42337,rotten,NULL
173817,1990,R,Horror,4.5,N/A,"1,599",0,0,0,0,N/A,N/A,N/A,N/A,N/A,25,2.6,939,N/A,NULL
172868,1991,R,"Crime, Thriller",7.3,73,116935,2,0,11,7,76,7.1,46,35,11,77,3.5,67265,certified,NULL
185538,1990,PG-13,"Action, Comedy, Crime",6,61,"98,883",0,0,1,4,51,5.1,35,18,17,51,3,327806,rotten,NULL
174297,1995,R,"Biography, Drama, History",7.1,66,"22,937",4,0,9,13,75,6.8,60,45,15,74,3.5,12371,certified,NULL
182954,2008,N/A,"Comedy, Drama, Romance",5.3,N/A,300,0,0,0,0,N/A,N/A,N/A,N/A,N/A,20,2.6,223,N/A,NULL
172924,1942,APPROVED,"Adventure, Drama, Romance",7.1,N/A,933,0,0,0,0,N/A,N/A,N/A,N/A,N/A,63,3.7,324,N/A,NULL
172389,1991,R,"Crime, Drama",5.8,N/A,"6,392",0,0,2,0,6,4.2,32,2,30,57,3.1,10271,rotten,NULL
172112,1979,PG,"Comedy, Drama, Musical",7.5,68,"24,983",0,0,4,2,89,7.5,19,17,2,88,3.8,29738,fresh,NULL
174379,1962,NOT RATED,"Action, Adventure, Drama",7.7,N/A,"3,109",0,0,1,0,100,7.2,7,7,0,85,4,1834,fresh,NULL
197131,2011,N/A,"Documentary, Short",7.7,N/A,254,1,0,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
191732,2009,N/A,"Documentary, Short",6.4,N/A,41,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
191894,1997,PG,"Drama, Mystery, Sci-Fi",7.4,62,182518,1,0,25,14,63,6.8,62,39,23,78,3.2,202314,fresh,NULL
173284,1966,APPROVED,"Comedy, Crime, Romance",7.6,N/A,"14,966",0,0,1,0,100,6.9,7,7,0,89,4,10586,fresh,NULL
195115,2009,PG-13,"Comedy, Sport",6.7,53,"4,233",0,0,0,0,52,5.1,21,11,10,56,3.3,1867,rotten,NULL
173050,1968,G,"Comedy, Drama, Musical",7.6,N/A,"4,269",0,0,0,0,97,8,37,36,1,85,3.9,4284,fresh,NULL
172807,1995,R,"Action, Fantasy, Horror",6.6,N/A,"23,101",0,0,2,0,41,5.1,22,9,13,65,3.3,29340,rotten,NULL
202051,2009,N/A,Drama,6.9,N/A,489,0,0,6,4,N/A,N/A,N/A,N/A,N/A,68,3.3,86,N/A,NULL
200435,1998,R,"Drama, Romance, Thriller",6.9,54,"11,141",0,0,2,0,71,6.6,45,32,13,75,3.5,8087,fresh,NULL
172859,1960,N/A,"Crime, Drama",3.7,N/A,20,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
174574,1996,PG-13,"Documentary, Drama",7.4,N/A,"6,808",0,0,2,2,81,7.1,47,38,9,79,3.6,6376,certified,NULL
201309,2002,R,"Horror, Thriller",3.9,N/A,"11,704",0,0,0,0,11,3.1,9,1,8,18,2.3,25180,rotten,NULL
172915,1956,APPROVED,"Adventure, Drama, Western",8,N/A,"57,191",0,0,2,2,100,8.9,41,41,0,88,4,39508,certified,NULL
195680,2009,N/A,"Animation, Short",6.5,N/A,149,0,0,1,0,N/A,N/A,N/A,N/A,N/A,50,3.3,9,N/A,NULL
173939,1990,PG-13,"Biography, Drama",7.8,74,"84,012",3,0,5,6,88,6.7,33,29,4,89,3.7,54227,fresh,NULL
172413,1941,PASSED,"Crime, Drama, Film-Noir",7.3,N/A,"2,438",0,0,0,0,80,7,5,4,1,66,3.6,771,fresh,NULL
174680,1953,NOT RATED,"Drama, History, Romance",7.3,N/A,"4,652",1,1,2,0,89,6.7,9,8,1,65,3.6,86400,fresh,NULL
186821,2008,N/A,Documentary,7,N/A,173,0,0,1,0,N/A,N/A,N/A,N/A,N/A,86,3.6,168,N/A,NULL
172997,1954,NOT RATED,Western,6.4,N/A,"2,588",0,0,0,0,78,5.6,9,7,2,45,3,7115,fresh,NULL
173744,1950,N/A,"Adventure, Western",5.5,N/A,305,0,0,0,0,N/A,N/A,N/A,N/A,N/A,100,4,12,N/A,NULL
191883,1996,R,"Crime, Drama, Romance",7.4,61,"38,488",0,0,10,8,92,7.8,37,34,3,82,3.5,32945,fresh,NULL
173325,1962,G,"Action, Drama, History",7.8,N/A,"40,582",2,2,6,6,92,7.5,13,12,1,90,3.9,42515,fresh,NULL
195404,2010,R,"Action, Adventure, Sci-Fi",6.4,51,160502,0,0,4,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
185455,1999,R,"Crime, Drama, Mystery",6.6,65,"23,762",0,0,4,0,55,6,40,22,18,49,3.2,14967,rotten,NULL
191003,2007,N/A,"Drama, Mystery",6,N/A,92,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,3.6,168,N/A,NULL
202227,1975,PG,Musical,6.6,N/A,"14,295",2,0,2,2,76,6.8,25,19,6,72,3.4,30053,fresh,NULL
174329,2003,R,"Crime, Drama",6.5,45,"5,628",0,0,1,1,35,5.3,89,31,58,47,3,4979,rotten,NULL
172649,1998,R,"Biography, Drama, History",6.8,N/A,"1,718",0,0,4,1,67,6.4,21,14,7,64,3.4,1249,fresh,NULL
201469,2012,N/A,"Adventure, Drama",6.7,N/A,108,0,0,1,0,N/A,N/A,N/A,N/A,N/A,71,3.9,16,N/A,NULL
174216,1945,APPROVED,"Musical, Romance",7.1,N/A,"2,493",1,1,2,1,80,6.4,5,4,1,79,3.6,6647,fresh,NULL
172686,2005,PG-13,"Action, Adventure, Comedy",5.9,51,"91,935",0,0,2,2,38,5.2,179,68,111,39,2.9,373419,rotten,NULL
173274,1970,GP,"Biography, Drama, War",8,91,"71,375",7,7,7,18,95,8.4,44,42,2,94,4,42353,certified,NULL
188001,2007,N/A,"Mystery, Thriller",6.6,N/A,"2,527",0,0,15,26,N/A,N/A,N/A,N/A,N/A,55,3.3,1095,N/A,NULL
171916,1969,UNRATED,"Horror, Sci-Fi",2.8,N/A,522,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,2,33,N/A,NULL
173786,2000,R,"Horror, Thriller",4.3,N/A,"3,543",0,0,0,0,13,4,8,1,7,25,2.8,15546,rotten,NULL
191034,1968,G,"Mystery, Sci-Fi",8.3,86,372326,1,1,6,14,96,9.2,70,67,3,89,3.8,293541,certified,NULL
205209,2014,PG-13,Drama,6.3,48,"1,445",0,0,0,0,29,5,14,4,10,45,3.1,372,rotten,NULL
175075,1998,PG-13,"Action, Crime, Thriller",6.5,47,"72,920",0,0,1,0,27,5,33,9,24,54,3.2,90337,rotten,NULL
173871,1980,PG,Comedy,6.7,N/A,"18,292",1,0,6,3,82,6.8,28,23,5,74,3.2,33894,fresh,NULL
191086,1986,PG,"Adventure, Drama, History",7.5,N/A,"40,956",1,1,25,14,65,6.4,23,15,8,87,3.8,38469,fresh,NULL
174627,1976,PG,"Comedy, Western",5.6,N/A,"1,159",0,0,0,0,20,4,5,1,4,56,3.1,1719,rotten,NULL
185233,1990,R,"Action, Comedy, Crime",5.8,23,"27,084",0,0,0,0,15,3.8,27,4,23,35,2.9,59251,rotten,NULL
172593,1997,PG-13,"Comedy, Romance",6.3,50,"90,676",1,0,21,13,71,6.4,56,40,16,73,3.3,451081,certified,NULL
181349,1999,R,Drama,7.9,87,"64,521",1,1,35,56,98,8,80,78,2,93,4.2,51417,certified,NULL
195533,1980,R,"Adventure, Western",6.4,N/A,"1,355",0,0,0,0,50,4.9,6,3,3,67,3.4,1795,rotten,NULL
172075,1964,UNRATED,"Comedy, Horror, Sci-Fi",6,N/A,711,0,0,0,0,N/A,N/A,N/A,N/A,N/A,48,2.9,1372,N/A,NULL
174187,1976,R,"Action, Crime, Thriller",6.8,N/A,"29,569",0,0,0,0,78,6.3,27,21,6,59,3.4,15713,fresh,NULL
180425,2006,N/A,"Drama, Thriller, War",5.4,N/A,"1,544",0,0,2,0,44,5.1,18,8,10,40,2.9,1194,rotten,NULL
186553,2006,TV-14,Documentary,6.6,N/A,85,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
180488,2004,N/A,"Comedy, Drama",7.5,70,"2,681",0,0,15,8,88,7.2,41,36,5,80,3.1,16123,certified,NULL
173698,1959,APPROVED,"Drama, War",4.9,N/A,111,0,0,0,0,N/A,N/A,N/A,N/A,N/A,67,3.6,42,N/A,NULL
172151,1984,PG,"Comedy, Music, Romance",5.9,N/A,"1,901",0,0,0,0,20,4.1,10,2,8,49,3,1337,rotten,NULL
185354,1995,R,"Action, Adventure, Thriller",7.6,58,275220,0,0,3,2,51,5.7,45,23,22,83,3.6,410181,rotten,NULL
190541,1954,APPROVED,"Drama, War",7.9,N/A,"18,948",7,0,4,2,92,7.8,24,22,2,87,3.8,7418,fresh,NULL
173032,1994,PG,"Comedy, Romance",6.5,N/A,"14,167",0,0,0,0,48,5.5,23,11,12,69,3.3,21583,rotten,NULL
172791,2009,TV-MA,Comedy,7,N/A,28,0,0,0,0,N/A,N/A,N/A,N/A,N/A,71,4.6,60,N/A,NULL
201956,1983,PG-13,"Crime, Drama",7.2,38,"53,119",0,0,3,1,65,6.1,37,24,13,82,3.6,136978,fresh,NULL
197492,1981,PG,Drama,7.3,57,"6,112",8,0,13,2,90,7.3,10,9,1,76,3.6,2839,fresh,NULL
197077,1998,R,"Comedy, Crime",8.2,69,476302,0,0,14,4,80,7.2,86,69,17,94,4,351838,certified,NULL
173383,1966,PG,"Adventure, Family, Sci-Fi",6.9,N/A,"12,192",2,2,5,3,93,7,30,28,2,66,3.4,6698,fresh,NULL
174558,1979,PG,"Drama, Mystery",7.6,N/A,"23,277",0,0,11,4,94,8.5,35,33,2,84,3.9,10042,fresh,NULL
172569,1995,PG-13,Drama,6.6,N/A,746,0,0,0,0,57,6.2,7,4,3,69,3.3,794,rotten,NULL
191059,1987,PG,"Drama, History, War",7.8,60,"82,054",6,0,9,13,83,7,40,33,7,90,3.9,59281,fresh,NULL
182939,2008,N/A,Thriller,6.7,N/A,"1,267",0,0,4,9,20,4.3,5,1,4,64,3.6,1626,rotten,NULL
172897,1949,APPROVED,Western,6.8,N/A,349,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,3.5,863,N/A,NULL
172363,1988,R,"Comedy, Horror",5.8,N/A,"6,755",0,0,3,1,59,5.5,22,13,9,47,2.9,6159,rotten,NULL
174761,1969,G,Western,5.7,N/A,"1,431",0,0,0,0,N/A,N/A,N/A,N/A,N/A,43,3.2,2963,N/A,NULL
181591,2008,R,Drama,7.7,75,"31,770",0,0,11,12,88,7.4,58,51,7,88,3.7,35861,certified,NULL
173964,2000,PG-13,"Comedy, Drama, Romance",5.3,29,"12,836",0,0,0,0,11,3.8,62,7,55,50,2.9,28153,rotten,NULL
172437,1959,APPROVED,"Biography, Crime, Drama",7.5,N/A,"3,493",0,0,5,1,100,7.8,8,8,0,84,3.7,1266,fresh,NULL
173728,1949,APPROVED,"Comedy, Sci-Fi, Sport",7,N/A,"1,278",1,0,1,0,N/A,N/A,N/A,N/A,N/A,70,3.4,1042,N/A,NULL
173309,1970,GP,"Adventure, Comedy, War",7.7,N/A,"31,969",0,0,0,0,80,6.9,20,16,4,88,3.8,30881,fresh,NULL
185439,1973,PG,"Drama, Western",6.5,N/A,"3,837",0,0,0,0,N/A,N/A,N/A,N/A,N/A,66,3.5,6291,N/A,NULL
190955,1998,R,"Comedy, Drama",6.2,N/A,"2,011",0,0,1,0,41,5.7,22,9,13,37,3,1397,rotten,NULL
174526,1991,R,Drama,7.1,77,"33,861",0,0,4,13,81,7.3,54,44,10,81,3.6,37955,certified,NULL
174536,2009,N/A,"Comedy, Drama, Romance",5.8,N/A,113,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
182918,2008,NOT RATED,"Drama, Family",6.7,86,"3,256",0,0,8,7,80,6.9,86,69,17,59,3.4,3346,certified,NULL
192205,2008,NOT RATED,"Comedy, Horror",6.1,62,"9,195",0,0,4,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
173171,1979,R,"Comedy, Drama, Romance",8,82,"95,462",2,0,16,20,98,8.5,54,53,1,92,4.1,50481,certified,NULL
174611,1986,R,"Action, Adventure, Drama",5.5,N/A,"13,538",0,0,1,0,20,3.9,10,2,8,50,3,15447,rotten,NULL
172630,2001,PG-13,"Action, Fantasy",5.3,N/A,"2,891",0,0,11,4,20,3,5,1,4,35,2.9,4172,rotten,NULL
172940,1998,R,"Horror, Sci-Fi, Thriller",5.4,26,"15,363",0,0,1,0,13,3.7,30,4,26,27,2.7,12483,rotten,NULL
173709,1956,APPROVED,"Drama, Romance, War",6.1,N/A,933,0,0,0,0,N/A,N/A,N/A,N/A,N/A,33,3,85,N/A,NULL
172734,2004,N/A,"Drama, War",6.5,62,"3,259",0,0,3,1,62,6.1,26,16,10,62,3.4,2238,fresh,NULL
201779,2009,NOT RATED,Horror,6.5,N/A,"1,639",0,0,1,1,N/A,N/A,N/A,N/A,N/A,57,3.2,162,N/A,NULL
182598,2003,UNRATED,Drama,6.6,64,"1,895",0,0,1,2,70,6.4,40,28,12,64,3.6,1347,fresh,NULL
174912,1957,APPROVED,"Biography, Drama, History",6.3,N/A,648,0,0,0,0,N/A,N/A,N/A,N/A,N/A,11,2.9,1096,N/A,NULL
171994,1931,APPROVED,Horror,7.6,N/A,"29,942",0,0,1,2,91,7.9,45,41,4,82,3.7,44014,certified,NULL
197098,1982,R,"Horror, Sci-Fi",8.2,N/A,227984,0,0,3,0,N/A,N/A,N/A,N/A,N/A,20,3.5,196,N/A,NULL
172298,1958,UNRATED,"Comedy, Drama, Musical",6.1,N/A,400,1,0,2,2,N/A,N/A,N/A,N/A,N/A,33,3.6,75,N/A,NULL
197656,2012,N/A,"Documentary, Biography, Music",7.4,N/A,"1,210",0,0,4,2,88,7.2,26,23,3,N/A,4,227,fresh,NULL
173415,1983,PG,"Comedy, Crime, Mystery",4.3,N/A,"4,051",0,0,0,0,29,3.2,14,4,10,26,2.7,1897,rotten,NULL
200916,2011,N/A,Drama,5.7,N/A,108,0,0,2,1,N/A,N/A,N/A,N/A,N/A,N/A,4.5,2,N/A,NULL
195524,1957,APPROVED,"Drama, Thriller, Western",7.6,N/A,"13,507",0,0,2,2,96,7.6,26,25,1,78,3.6,9035,fresh,NULL
172354,2008,N/A,Documentary,7.5,N/A,139,0,0,1,1,N/A,N/A,N/A,N/A,N/A,81,3.7,102,N/A,NULL
174178,1992,PG-13,"Action, Comedy, Fantasy",5.5,48,"30,131",0,0,1,0,35,4.2,37,13,24,43,2.8,334807,rotten,NULL
171829,2004,N/A,"Comedy, Short",7.4,N/A,90,0,0,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
173506,1982,PG,"Comedy, Fantasy, Romance",6.1,N/A,"1,353",0,0,0,0,N/A,N/A,N/A,N/A,N/A,58,3.3,1551,N/A,NULL
181602,2008,PG-13,Drama,6.8,65,"7,898",0,0,7,4,62,5.9,73,45,28,60,3.1,70476,fresh,NULL
173979,2004,R,"Comedy, Crime, Drama",7.2,65,"36,217",0,0,5,1,92,6.8,12,11,1,76,3.6,23208,fresh,NULL
173023,2010,N/A,Drama,6.5,N/A,369,0,0,10,2,88,7.5,16,14,2,N/A,3.4,387,fresh,NULL
174454,2007,R,"Drama, Thriller",6.6,54,"5,061",0,0,0,0,24,4.7,45,11,34,58,3.4,8734,rotten,NULL
196907,2007,NOT RATED,Animation,5.5,N/A,19,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
172530,1953,APPROVED,"Horror, Sci-Fi",6.5,N/A,"4,650",0,0,1,0,82,6.9,11,9,2,56,3.3,2711,fresh,NULL
172262,2004,Unrated,"Documentary, Short, Comedy",6.7,N/A,54,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
199496,2012,N/A,Comedy,6.7,N/A,9,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,4,1,N/A,NULL
186926,1997,N/A,N/A,5.8,N/A,371,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
174304,1990,R,"Drama, Romance, Thriller",6.1,N/A,"10,695",0,0,3,2,73,6.8,15,11,4,50,3,7860,fresh,NULL
172621,1963,UNRATED,"Action, Drama, Thriller",8.2,N/A,"18,114",0,0,1,1,100,8.4,21,21,0,95,4.2,14094,fresh,NULL
198011,2011,N/A,Drama,6.7,50,133,0,0,11,3,33,5.2,6,2,4,46,2.9,86,rotten,NULL
181415,2007,N/A,Drama,6.8,49,125,0,0,2,2,39,5.3,18,7,11,79,3.9,116,rotten,NULL
174752,1998,R,"Comedy, Romance",7.1,N/A,"3,136",0,0,2,2,74,6.7,19,14,5,63,3.4,2854,fresh,NULL
172107,1975,PG,"Action, Comedy, Crime",6.1,N/A,"3,463",0,0,0,0,17,4.6,6,1,5,41,3.1,4247,rotten,NULL
197118,1990,R,"Drama, Romance, War",6,N/A,"5,272",1,0,2,0,24,4.1,25,6,19,58,3.2,3663,rotten,NULL
191719,1997,R,"Comedy, Romance",6.4,N/A,"1,705",0,0,5,1,43,5.4,14,6,8,73,3.7,688,rotten,NULL
173719,1966,N/A,"Adventure, Drama, Western",7.5,N/A,355,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,3.6,39,N/A,NULL
191784,1998,R,"Action, Crime, Drama",6.1,N/A,"50,651",0,0,2,2,17,4.2,35,6,29,41,3,53426,rotten,NULL
185399,1989,PG,Drama,8,79,251810,1,1,18,16,85,7.2,54,46,8,92,3.8,304564,certified,NULL
190716,2010,N/A,"Short, Comedy",6.6,N/A,61,0,0,3,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
173067,1979,N/A,N/A,5.4,N/A,47,0,0,0,0,N/A,N/A,N/A,N/A,N/A,70,3.3,173,N/A,NULL
172824,1997,PG,"Comedy, Family",4.2,N/A,"65,441",0,0,3,0,27,4.4,22,6,16,27,2.5,448156,rotten,NULL
172540,1954,APPROVED,Western,5.6,N/A,363,0,0,0,0,N/A,N/A,N/A,N/A,N/A,18,3,1230,N/A,NULL
202282,1998,N/A,"Drama, Thriller",6.2,N/A,308,0,0,1,0,N/A,N/A,N/A,N/A,N/A,20,3.2,49,N/A,NULL
182908,2007,N/A,Documentary,6.3,N/A,21,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,3.8,4,N/A,NULL
172099,1974,R,"Action, Crime, Thriller",7.7,68,"18,423",0,0,3,0,100,8.2,32,32,0,88,3.9,9136,fresh,NULL
174212,1963,NOT RATED,Mystery,7,N/A,"3,175",0,0,1,0,69,6.1,13,9,4,72,3.6,922,fresh,NULL
172111,2002,R,"Comedy, Romance",4.8,45,"8,494",0,0,1,0,38,5.2,142,54,88,27,2.5,6110,rotten,NULL
197130,1983,R,Drama,6.5,N/A,248,0,0,1,1,N/A,N/A,N/A,N/A,N/A,50,3.2,63,N/A,NULL
191731,1998,PG,"Comedy, Crime, Romance",6.6,47,"6,573",0,0,3,3,57,5.8,28,16,12,77,3.5,6444,rotten,NULL
191741,1971,R,"Action, Thriller",7.3,N/A,"20,275",0,0,0,0,75,6.2,16,12,4,82,3.8,13055,fresh,NULL
190707,2009,N/A,Documentary,6.7,N/A,35,0,0,0,0,N/A,N/A,N/A,N/A,N/A,100,4.2,35,N/A,NULL
173059,1976,PG,"Drama, History",7.3,N/A,"1,392",0,0,2,11,83,7.2,6,5,1,78,3.7,367,fresh,NULL
174508,2009,R,"Drama, Thriller",6.1,N/A,"1,657",0,0,2,1,N/A,N/A,N/A,N/A,N/A,42,3,504,N/A,NULL
172816,1972,N/A,Action,6.9,N/A,"1,091",0,0,0,0,N/A,N/A,N/A,N/A,N/A,72,3.7,344,N/A,NULL
174096,2005,UNRATED,Drama,4.5,N/A,498,0,0,0,0,40,4.9,5,2,3,27,2.6,230,rotten,NULL
172867,1962,NOT RATED,"Drama, Thriller",7.8,N/A,"18,934",0,0,0,0,95,7.6,20,19,1,86,3.7,17497,fresh,NULL
182932,2008,N/A,Drama,5.2,N/A,222,0,0,1,1,N/A,N/A,N/A,N/A,N/A,20,1.9,27,N/A,NULL
174990,1962,APPROVED,"Adventure, War, Drama",6.7,N/A,"1,384",0,0,0,0,N/A,N/A,N/A,N/A,N/A,70,3.6,375,N/A,NULL
182953,2008,N/A,Thriller,7.9,N/A,"31,958",0,0,24,13,83,6.8,29,24,5,89,4,5002,fresh,NULL
172388,1994,PG,"Action, Adventure, Comedy",7,N/A,"76,472",1,0,1,1,67,6,52,35,17,71,3.2,160524,fresh,NULL
172400,1958,APPROVED,"Drama, Romance",7.3,N/A,"3,810",9,0,6,3,60,6,15,9,6,73,3.6,3055,fresh,NULL
174667,1961,NOT RATED,Drama,6.5,N/A,995,0,0,0,0,50,5.8,8,4,4,59,3.7,1859,rotten,NULL
186752,2010,N/A,"Short, Drama, Fantasy",6.8,N/A,31,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,NULL
172985,1962,APPROVED,"Comedy, Western",6.2,N/A,748,0,0,1,1,N/A,N/A,N/A,N/A,N/A,30,2.9,163,N/A,NULL
173565,1982,N/A,Documentary,6.9,N/A,19,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
173333,1957,N/A,"Crime, Music, Drama",5.4,N/A,166,0,0,0,0,N/A,N/A,N/A,N/A,N/A,50,3.5,29,N/A,NULL
185463,1999,PG-13,"Fantasy, Horror, Mystery",4.9,N/A,"55,020",0,0,11,2,17,3.7,90,15,75,28,2.7,127840,rotten,NULL
191011,2010,N/A,"Drama, Family",7.5,N/A,11,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
171703,1979,R,"Adventure, Romance, Thriller",5.7,N/A,"1,718",0,0,0,0,50,5.4,10,5,5,28,2.8,1636,rotten,NULL
173134,2001,R,"Comedy, Crime, Drama",6.9,56,"19,817",0,0,6,1,73,6.5,114,83,31,73,3.4,15508,fresh,NULL
174296,1957,NOT RATED,"Crime, Drama",8.9,N/A,385174,3,0,6,18,100,8.9,46,46,0,97,4.2,101296,certified,NULL
185560,2001,N/A,Documentary,6.8,N/A,53,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,3.8,13,N/A,NULL
202256,1999,R,"Drama, History, Thriller",7.3,57,"16,637",1,0,16,4,68,6.5,75,51,24,86,3.7,20364,fresh,NULL
173197,2000,R,"Drama, Mystery, Thriller",5.9,25,"17,820",0,0,4,1,26,4.2,43,11,32,68,3.3,11336,rotten,NULL
172658,1990,PG-13,"Action, Comedy, Romance",5.8,N/A,"28,320",0,0,0,0,32,4.4,22,7,15,41,2.8,57172,rotten,NULL
172671,1994,PG-13,"Crime, Drama, Mystery",6.7,65,"42,432",1,0,3,3,80,6.1,35,28,7,69,3.3,55386,fresh,NULL
203530,1991,R,"Comedy, Drama, Music",7.5,N/A,"23,716",1,0,7,10,88,7.5,40,35,5,90,3.7,27961,certified,NULL
174788,1996,PG-13,"Biography, Drama, Music",7.7,87,"40,716",1,1,43,45,90,8.1,42,38,4,90,3.8,30498,fresh,NULL
173262,1942,APPROVED,"Drama, Family",7.8,N/A,"14,466",5,5,5,6,89,7.9,37,33,4,81,3.9,7671,fresh,NULL
180795,1964,NOT RATED,"Crime, Thriller",7.9,N/A,"5,792",0,0,0,0,95,7.9,21,20,1,92,4.1,2546,fresh,NULL
180816,2004,PG,Drama,7.2,74,"1,954",0,0,17,13,80,6.9,25,20,5,81,3.7,1082,fresh,NULL
188013,2009,N/A,"Comedy, Drama",4.5,N/A,478,0,0,1,0,0,3.4,9,0,9,26,2.6,3636,rotten,NULL
171924,2003,N/A,"Documentary, Short",7.5,N/A,63,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
194830,2011,R,"Biography, Drama, History",7,48,"7,463",0,0,7,0,49,5.9,47,23,24,60,3.5,3516,rotten,NULL
200321,2007,PG-13,"Drama, Horror, Thriller",5.4,34,"31,977",0,0,1,1,12,3.7,83,10,73,44,3.1,491783,rotten,"$35,400,000"
202876,2004,PG-13,"Adventure, Comedy, Mystery",5.9,29,"35,389",0,0,0,0,14,3.9,125,18,107,68,3.3,408244,rotten,"$58,200,000"
172471,2003,PG-13,"Action, Adventure, Comedy",6.2,58,"73,665",0,0,4,0,66,6,148,97,51,54,3.1,334388,fresh,"$60,400,000"
171762,2002,PG-13,Drama,7.4,84,"34,242",4,0,60,107,87,8.1,210,182,28,79,3.6,22740,certified,"$15,800,000"
173937,2002,PG-13,"Drama, Music, Mystery",4.9,36,"7,675",0,0,1,0,16,4.3,110,18,92,32,2.7,12996,rotten,"$10,700,000"
